mID,mName,mSubType,mRarity,mResourceID
414049,+9 유게네스의 반지,19,4,414040
414060,+0 이프리트의 반지,19,4,414060
414061,+1 이프리트의 반지,19,4,414060
414062,+2 이프리트의 반지,19,4,414060
414063,+3 이프리트의 반지,19,4,414060
414064,+4 이프리트의 반지,19,4,414060
414065,+5 이프리트의 반지,19,4,414060
414066,+6 이프리트의 반지,19,4,414060
414067,+7 이프리트의 반지,19,4,414060
414068,+8 이프리트의 반지,19,4,414060
414069,+9 이프리트의 반지,19,4,414060
414080,+0 강렬한 대해의 힘 반지,19,4,414080
414081,+1 강렬한 대해의 힘 반지,19,4,414080
414082,+2 강렬한 대해의 힘 반지,19,4,414080
414083,+3 강렬한 대해의 힘 반지,19,4,414080
414084,+4 강렬한 대해의 힘 반지,19,4,414080
414085,+5 강렬한 대해의 힘 반지,19,4,414080
414086,+6 강렬한 대해의 힘 반지,19,4,414080
414087,+7 강렬한 대해의 힘 반지,19,4,414080
414088,+8 강렬한 대해의 힘 반지,19,4,414080
414089,+9 강렬한 대해의 힘 반지,19,4,414080
414100,+0 강렬한 대해의 민첩 반지,19,4,414100
414101,+1 강렬한 대해의 민첩 반지,19,4,414100
414102,+2 강렬한 대해의 민첩 반지,19,4,414100
414103,+3 강렬한 대해의 민첩 반지,19,4,414100
414104,+4 강렬한 대해의 민첩 반지,19,4,414100
414105,+5 강렬한 대해의 민첩 반지,19,4,414100
414106,+6 강렬한 대해의 민첩 반지,19,4,414100
414107,+7 강렬한 대해의 민첩 반지,19,4,414100
414108,+8 강렬한 대해의 민첩 반지,19,4,414100
414109,+9 강렬한 대해의 민첩 반지,19,4,414100
414120,+0 강렬한 대해의 지능 반지,19,4,414120
414121,+1 강렬한 대해의 지능 반지,19,4,414120
414122,+2 강렬한 대해의 지능 반지,19,4,414120
414123,+3 강렬한 대해의 지능 반지,19,4,414120
414124,+4 강렬한 대해의 지능 반지,19,4,414120
414125,+5 강렬한 대해의 지능 반지,19,4,414120
414126,+6 강렬한 대해의 지능 반지,19,4,414120
414127,+7 강렬한 대해의 지능 반지,19,4,414120
414128,+8 강렬한 대해의 지능 반지,19,4,414120
414129,+9 강렬한 대해의 지능 반지,19,4,414120
414140,+0 무한의 힘 반지,19,4,414140
414141,+1 무한의 힘 반지,19,4,414140
414142,+2 무한의 힘 반지,19,4,414140
414143,+3 무한의 힘 반지,19,4,414140
414144,+4 무한의 힘 반지,19,4,414140
414145,+5 무한의 힘 반지,19,4,414140
414146,+6 무한의 힘 반지,19,4,414140
414147,+7 무한의 힘 반지,19,4,414140
414148,+8 무한의 힘 반지,19,4,414140
414149,+9 무한의 힘 반지,19,4,414140
414160,+0 무한의 민첩 반지,19,4,414160
414161,+1 무한의 민첩 반지,19,4,414160
414162,+2 무한의 민첩 반지,19,4,414160
414163,+3 무한의 민첩 반지,19,4,414160
414164,+4 무한의 민첩 반지,19,4,414160
414165,+5 무한의 민첩 반지,19,4,414160
414166,+6 무한의 민첩 반지,19,4,414160
414167,+7 무한의 민첩 반지,19,4,414160
414168,+8 무한의 민첩 반지,19,4,414160
414169,+9 무한의 민첩 반지,19,4,414160
414180,+0 무한의 지능 반지,19,4,414180
414181,+1 무한의 지능 반지,19,4,414180
414182,+2 무한의 지능 반지,19,4,414180
414183,+3 무한의 지능 반지,19,4,414180
414184,+4 무한의 지능 반지,19,4,414180
414185,+5 무한의 지능 반지,19,4,414180
414186,+6 무한의 지능 반지,19,4,414180
414187,+7 무한의 지능 반지,19,4,414180
414188,+8 무한의 지능 반지,19,4,414180
414189,+9 무한의 지능 반지,19,4,414180
414800,+0 테스트용 불꽃 반지,111,0,414800
414801,+1 테스트용 불꽃 반지,111,0,414800
414802,+2 테스트용 불꽃 반지,111,0,414800
414803,+3 테스트용 불꽃 반지,111,0,414800
414804,+4 테스트용 불꽃 반지,111,0,414800
414805,+5 테스트용 불꽃 반지,111,0,414800
414806,+6 테스트용 불꽃 반지,111,0,414800
414807,+7 테스트용 불꽃 반지,111,0,414800
414808,+8 테스트용 불꽃 반지,111,0,414800
414809,+9 테스트용 불꽃 반지,111,0,414800
420000,+0 자유의 목걸이,20,0,420000
420001,+1 자유의 목걸이,20,0,420000
420002,+2 자유의 목걸이,20,0,420000
420003,+3 자유의 목걸이,20,0,420000
420004,+4 자유의 목걸이,20,0,420000
420005,+5 자유의 목걸이,20,0,420000
420006,+6 자유의 목걸이,20,0,420000
420007,+7 자유의 목걸이,20,0,420000
420008,+8 자유의 목걸이,20,0,420000
420009,+9 자유의 목걸이,20,0,420000
420020,+0 부활의 목걸이,20,0,420020
420021,+1 부활의 목걸이,20,0,420020
420022,+2 부활의 목걸이,20,0,420020
420023,+3 부활의 목걸이,20,0,420020
420024,+4 부활의 목걸이,20,0,420020
420025,+5 부활의 목걸이,20,0,420020
420026,+6 부활의 목걸이,20,0,420020
420027,+7 부활의 목걸이,20,0,420020
420028,+8 부활의 목걸이,20,0,420020
420029,+9 부활의 목걸이,20,0,420020
420040,+0 신속의 목걸이,20,0,420040
420041,+1 신속의 목걸이,20,0,420040
420042,+2 신속의 목걸이,20,0,420040
420043,+3 신속의 목걸이,20,0,420040
420044,+4 신속의 목걸이,20,0,420040
420045,+5 신속의 목걸이,20,0,420040
420046,+6 신속의 목걸이,20,0,420040
420047,+7 신속의 목걸이,20,0,420040
420048,+8 신속의 목걸이,20,0,420040
420049,+9 신속의 목걸이,20,0,420040
420060,+0 뼈 목걸이,20,0,420060
420061,+1 뼈 목걸이,20,0,420060
420062,+2 뼈 목걸이,20,0,420060
420063,+3 뼈 목걸이,20,0,420060
420064,+4 뼈 목걸이,20,0,420060
420065,+5 뼈 목걸이,20,0,420060
420066,+6 뼈 목걸이,20,0,420060
420067,+7 뼈 목걸이,20,0,420060
420068,+8 뼈 목걸이,20,0,420060
420069,+9 뼈 목걸이,20,0,420060
420080,+0 능력 강화 목걸이,20,0,420080
420081,+1 능력 강화 목걸이,20,0,420080
420082,+2 능력 강화 목걸이,20,0,420080
420083,+3 능력 강화 목걸이,20,0,420080
420084,+4 능력 강화 목걸이,20,0,420080
420085,+5 능력 강화 목걸이,20,0,420080
420086,+6 능력 강화 목걸이,20,0,420080
420087,+7 능력 강화 목걸이,20,0,420080
420088,+8 능력 강화 목걸이,20,0,420080
420089,+9 능력 강화 목걸이,20,0,420080
420100,+0 생명의 목걸이,20,0,420100
420101,+1 생명의 목걸이,20,0,420100
420102,+2 생명의 목걸이,20,0,420100
420103,+3 생명의 목걸이,20,0,420100
420104,+4 생명의 목걸이,20,0,420100
420105,+5 생명의 목걸이,20,0,420100
420106,+6 생명의 목걸이,20,0,420100
420107,+7 생명의 목걸이,20,0,420100
420108,+8 생명의 목걸이,20,0,420100
420109,+9 생명의 목걸이,20,0,420100
420120,+0 영혼의 목걸이,20,0,420120
420121,+1 영혼의 목걸이,20,0,420120
420122,+2 영혼의 목걸이,20,0,420120
420123,+3 영혼의 목걸이,20,0,420120
420124,+4 영혼의 목걸이,20,0,420120
420125,+5 영혼의 목걸이,20,0,420120
420126,+6 영혼의 목걸이,20,0,420120
420127,+7 영혼의 목걸이,20,0,420120
420128,+8 영혼의 목걸이,20,0,420120
420129,+9 영혼의 목걸이,20,0,420120
420140,+0 희생의 프리니스,20,0,420140
420141,+1 희생의 프리니스,20,0,420140
420142,+2 희생의 프리니스,20,0,420140
420143,+3 희생의 프리니스,20,0,420140
420144,+4 희생의 프리니스,20,0,420140
420145,+5 희생의 프리니스,20,0,420140
420146,+6 희생의 프리니스,20,0,420140
420147,+7 희생의 프리니스,20,0,420140
420148,+8 희생의 프리니스,20,0,420140
420149,+9 희생의 프리니스,20,0,420140
420160,+0 보급용 방호 목걸이,20,0,420160
420161,+1 보급용 방호 목걸이,20,0,420160
420162,+2 보급용 방호 목걸이,20,0,420160
420163,+3 보급용 방호 목걸이,20,0,420160
420164,+4 보급용 방호 목걸이,20,0,420160
420165,+5 보급용 방호 목걸이,20,0,420160
420166,+6 보급용 방호 목걸이,20,0,420160
420167,+7 보급용 방호 목걸이,20,0,420160
420168,+8 보급용 방호 목걸이,20,0,420160
420169,+9 보급용 방호 목걸이,20,0,420160
420180,+0 보급형 환영의 목걸이,20,0,420060
420181,+1 보급형 환영의 목걸이,20,0,420060
420182,+2 보급형 환영의 목걸이,20,0,420060
420183,+3 보급형 환영의 목걸이,20,0,420060
420184,+4 보급형 환영의 목걸이,20,0,420060
420185,+5 보급형 환영의 목걸이,20,0,420060
420186,+6 보급형 환영의 목걸이,20,0,420060
420187,+7 보급형 환영의 목걸이,20,0,420060
420188,+8 보급형 환영의 목걸이,20,0,420060
420189,+9 보급형 환영의 목걸이,20,0,420060
420200,+0 낡은 수호자 목걸이,20,0,420200
420201,+1 낡은 수호자 목걸이,20,0,420200
420202,+2 낡은 수호자 목걸이,20,0,420200
420203,+3 낡은 수호자 목걸이,20,0,420200
420204,+4 낡은 수호자 목걸이,20,0,420200
420205,+5 낡은 수호자 목걸이,20,0,420200
420206,+6 낡은 수호자 목걸이,20,0,420200
420207,+7 낡은 수호자 목걸이,20,0,420200
420208,+8 낡은 수호자 목걸이,20,0,420200
420209,+9 낡은 수호자 목걸이,20,0,420200
421000,+0 방호의 목걸이,20,1,421000
421001,+1 방호의 목걸이,20,1,421000
421002,+2 방호의 목걸이,20,1,421000
421003,+3 방호의 목걸이,20,1,421000
421004,+4 방호의 목걸이,20,1,421000
421005,+5 방호의 목걸이,20,1,421000
421006,+6 방호의 목걸이,20,1,421000
421007,+7 방호의 목걸이,20,1,421000
421008,+8 방호의 목걸이,20,1,421000
421009,+9 방호의 목걸이,20,1,421000
421020,+0 빛의 목걸이,20,1,421020
421021,+1 빛의 목걸이,20,1,421020
421022,+2 빛의 목걸이,20,1,421020
421023,+3 빛의 목걸이,20,1,421020
421024,+4 빛의 목걸이,20,1,421020
421025,+5 빛의 목걸이,20,1,421020
421026,+6 빛의 목걸이,20,1,421020
421027,+7 빛의 목걸이,20,1,421020
421028,+8 빛의 목걸이,20,1,421020
421029,+9 빛의 목걸이,20,1,421020
421040,+0 자연의 목걸이,20,1,421040
421041,+1 자연의 목걸이,20,1,421040
421042,+2 자연의 목걸이,20,1,421040
421043,+3 자연의 목걸이,20,1,421040
421044,+4 자연의 목걸이,20,1,421040
421045,+5 자연의 목걸이,20,1,421040
421046,+6 자연의 목걸이,20,1,421040
421047,+7 자연의 목걸이,20,1,421040
421048,+8 자연의 목걸이,20,1,421040
421049,+9 자연의 목걸이,20,1,421040
421060,+0 힘의 목걸이,20,1,421060
421061,+1 힘의 목걸이,20,1,421060
421062,+2 힘의 목걸이,20,1,421060
421063,+3 힘의 목걸이,20,1,421060
421064,+4 힘의 목걸이,20,1,421060
421065,+5 힘의 목걸이,20,1,421060
421066,+6 힘의 목걸이,20,1,421060
421067,+7 힘의 목걸이,20,1,421060
421068,+8 힘의 목걸이,20,1,421060
421069,+9 힘의 목걸이,20,1,421060
421080,+0 민첩의 목걸이,20,1,421080
421081,+1 민첩의 목걸이,20,1,421080
421082,+2 민첩의 목걸이,20,1,421080
421083,+3 민첩의 목걸이,20,1,421080
421084,+4 민첩의 목걸이,20,1,421080
421085,+5 민첩의 목걸이,20,1,421080
421086,+6 민첩의 목걸이,20,1,421080
421087,+7 민첩의 목걸이,20,1,421080
421088,+8 민첩의 목걸이,20,1,421080
421089,+9 민첩의 목걸이,20,1,421080
421100,+0 지능의 목걸이,20,1,421100
421101,+1 지능의 목걸이,20,1,421100
421102,+2 지능의 목걸이,20,1,421100
421103,+3 지능의 목걸이,20,1,421100
421104,+4 지능의 목걸이,20,1,421100
421105,+5 지능의 목걸이,20,1,421100
421106,+6 지능의 목걸이,20,1,421100
421107,+7 지능의 목걸이,20,1,421100
421108,+8 지능의 목걸이,20,1,421100
421109,+9 지능의 목걸이,20,1,421100
421120,+0 이크론의 목걸이,20,1,421120
421121,+1 이크론의 목걸이,20,1,421120
421122,+2 이크론의 목걸이,20,1,421120
421123,+3 이크론의 목걸이,20,1,421120
421124,+4 이크론의 목걸이,20,1,421120
421125,+5 이크론의 목걸이,20,1,421120
421126,+6 이크론의 목걸이,20,1,421120
421127,+7 이크론의 목걸이,20,1,421120
421128,+8 이크론의 목걸이,20,1,421120
421129,+9 이크론의 목걸이,20,1,421120
421140,+0 대지의 목걸이,20,1,421140
421141,+1 대지의 목걸이,20,1,421140
421142,+2 대지의 목걸이,20,1,421140
421143,+3 대지의 목걸이,20,1,421140
421144,+4 대지의 목걸이,20,1,421140
421145,+5 대지의 목걸이,20,1,421140
421146,+6 대지의 목걸이,20,1,421140
421147,+7 대지의 목걸이,20,1,421140
421148,+8 대지의 목걸이,20,1,421140
421149,+9 대지의 목걸이,20,1,421140
421160,+0 대해의 힘 목걸이,20,1,421160
421161,+1 대해의 힘 목걸이,20,1,421160
421162,+2 대해의 힘 목걸이,20,1,421160
421163,+3 대해의 힘 목걸이,20,1,421160
421164,+4 대해의 힘 목걸이,20,1,421160
421165,+5 대해의 힘 목걸이,20,1,421160
421166,+6 대해의 힘 목걸이,20,1,421160
421167,+7 대해의 힘 목걸이,20,1,421160
421168,+8 대해의 힘 목걸이,20,1,421160
421169,+9 대해의 힘 목걸이,20,1,421160
421180,+0 대해의 민첩 목걸이,20,1,421180
421181,+1 대해의 민첩 목걸이,20,1,421180
421182,+2 대해의 민첩 목걸이,20,1,421180
421183,+3 대해의 민첩 목걸이,20,1,421180
421184,+4 대해의 민첩 목걸이,20,1,421180
421185,+5 대해의 민첩 목걸이,20,1,421180
421186,+6 대해의 민첩 목걸이,20,1,421180
421187,+7 대해의 민첩 목걸이,20,1,421180
421188,+8 대해의 민첩 목걸이,20,1,421180
421189,+9 대해의 민첩 목걸이,20,1,421180
421200,+0 대해의 지능 목걸이,20,1,421200
421201,+1 대해의 지능 목걸이,20,1,421200
421202,+2 대해의 지능 목걸이,20,1,421200
421203,+3 대해의 지능 목걸이,20,1,421200
421204,+4 대해의 지능 목걸이,20,1,421200
421205,+5 대해의 지능 목걸이,20,1,421200
421206,+6 대해의 지능 목걸이,20,1,421200
421207,+7 대해의 지능 목걸이,20,1,421200
421208,+8 대해의 지능 목걸이,20,1,421200
421209,+9 대해의 지능 목걸이,20,1,421200
421220,+0 대기의 목걸이,20,1,421220
421221,+1 대기의 목걸이,20,1,421220
421222,+2 대기의 목걸이,20,1,421220
421223,+3 대기의 목걸이,20,1,421220
421224,+4 대기의 목걸이,20,1,421220
421225,+5 대기의 목걸이,20,1,421220
421226,+6 대기의 목걸이,20,1,421220
421227,+7 대기의 목걸이,20,1,421220
421228,+8 대기의 목걸이,20,1,421220
421229,+9 대기의 목걸이,20,1,421220
421240,+0 태양의 목걸이,20,1,421240
421241,+1 태양의 목걸이,20,1,421240
421242,+2 태양의 목걸이,20,1,421240
421243,+3 태양의 목걸이,20,1,421240
421244,+4 태양의 목걸이,20,1,421240
421245,+5 태양의 목걸이,20,1,421240
421246,+6 태양의 목걸이,20,1,421240
421247,+7 태양의 목걸이,20,1,421240
421248,+8 태양의 목걸이,20,1,421240
421249,+9 태양의 목걸이,20,1,421240
421260,+0 변질된 늪의 목걸이,20,1,421000
421261,+1 변질된 늪의 목걸이,20,1,421000
421262,+2 변질된 늪의 목걸이,20,1,421000
421263,+3 변질된 늪의 목걸이,20,1,421000
421264,+4 변질된 늪의 목걸이,20,1,421000
421265,+5 변질된 늪의 목걸이,20,1,421000
421266,+6 변질된 늪의 목걸이,20,1,421000
421267,+7 변질된 늪의 목걸이,20,1,421000
421268,+8 변질된 늪의 목걸이,20,1,421000
421269,+9 변질된 늪의 목걸이,20,1,421000
421280,+0 엘테르 탐사대의 목걸이,20,1,421280
421281,+1 엘테르 탐사대의 목걸이,20,1,421280
421282,+2 엘테르 탐사대의 목걸이,20,1,421280
421283,+3 엘테르 탐사대의 목걸이,20,1,421280
421284,+4 엘테르 탐사대의 목걸이,20,1,421280
421285,+5 엘테르 탐사대의 목걸이,20,1,421280
421286,+6 엘테르 탐사대의 목걸이,20,1,421280
421287,+7 엘테르 탐사대의 목걸이,20,1,421280
421288,+8 엘테르 탐사대의 목걸이,20,1,421280
421289,+9 엘테르 탐사대의 목걸이,20,1,421280
421300,+0 천상군의 목걸이,20,1,421300
421301,+1 천상군의 목걸이,20,1,421300
421302,+2 천상군의 목걸이,20,1,421300
421303,+3 천상군의 목걸이,20,1,421300
421304,+4 천상군의 목걸이,20,1,421300
421305,+5 천상군의 목걸이,20,1,421300
421306,+6 천상군의 목걸이,20,1,421300
421307,+7 천상군의 목걸이,20,1,421300
421308,+8 천상군의 목걸이,20,1,421300
421309,+9 천상군의 목걸이,20,1,421300
421320,+0 신월의 의식용 목걸이,20,1,421320
421321,+1 신월의 의식용 목걸이,20,1,421320
421322,+2 신월의 의식용 목걸이,20,1,421320
421323,+3 신월의 의식용 목걸이,20,1,421320
421324,+4 신월의 의식용 목걸이,20,1,421320
421325,+5 신월의 의식용 목걸이,20,1,421320
421326,+6 신월의 의식용 목걸이,20,1,421320
421327,+7 신월의 의식용 목걸이,20,1,421320
421328,+8 신월의 의식용 목걸이,20,1,421320
421329,+9 신월의 의식용 목걸이,20,1,421320
421340,+0 신월의 제사장 목걸이,20,1,421340
421341,+1 신월의 제사장 목걸이,20,1,421340
421342,+2 신월의 제사장 목걸이,20,1,421340
421343,+3 신월의 제사장 목걸이,20,1,421340
421344,+4 신월의 제사장 목걸이,20,1,421340
421345,+5 신월의 제사장 목걸이,20,1,421340
421346,+6 신월의 제사장 목걸이,20,1,421340
421347,+7 신월의 제사장 목걸이,20,1,421340
421348,+8 신월의 제사장 목걸이,20,1,421340
421349,+9 신월의 제사장 목걸이,20,1,421340
421360,+0 뒤틀린 수호자 목걸이,20,1,421360
421361,+1 뒤틀린 수호자 목걸이,20,1,421360
421362,+2 뒤틀린 수호자 목걸이,20,1,421360
421363,+3 뒤틀린 수호자 목걸이,20,1,421360
421364,+4 뒤틀린 수호자 목걸이,20,1,421360
421365,+5 뒤틀린 수호자 목걸이,20,1,421360
421366,+6 뒤틀린 수호자 목걸이,20,1,421360
421367,+7 뒤틀린 수호자 목걸이,20,1,421360
421368,+8 뒤틀린 수호자 목걸이,20,1,421360
421369,+9 뒤틀린 수호자 목걸이,20,1,421360
421380,+0 토벌단의 목걸이,20,1,421380
421381,+1 토벌단의 목걸이,20,1,421380
421382,+2 토벌단의 목걸이,20,1,421380
421383,+3 토벌단의 목걸이,20,1,421380
421384,+4 토벌단의 목걸이,20,1,421380
421385,+5 토벌단의 목걸이,20,1,421380
421386,+6 토벌단의 목걸이,20,1,421380
421387,+7 토벌단의 목걸이,20,1,421380
421388,+8 토벌단의 목걸이,20,1,421380
421389,+9 토벌단의 목걸이,20,1,421380
421400,+0 토벌단의 흑색 목걸이,20,1,421400
421401,+1 토벌단의 흑색 목걸이,20,1,421400
421402,+2 토벌단의 흑색 목걸이,20,1,421400
421403,+3 토벌단의 흑색 목걸이,20,1,421400
421404,+4 토벌단의 흑색 목걸이,20,1,421400
421405,+5 토벌단의 흑색 목걸이,20,1,421400
421406,+6 토벌단의 흑색 목걸이,20,1,421400
421407,+7 토벌단의 흑색 목걸이,20,1,421400
421408,+8 토벌단의 흑색 목걸이,20,1,421400
421409,+9 토벌단의 흑색 목걸이,20,1,421400
421420,+0 토벌단의 백색 목걸이,20,1,421420
421421,+1 토벌단의 백색 목걸이,20,1,421420
421422,+2 토벌단의 백색 목걸이,20,1,421420
421423,+3 토벌단의 백색 목걸이,20,1,421420
421424,+4 토벌단의 백색 목걸이,20,1,421420
421425,+5 토벌단의 백색 목걸이,20,1,421420
421426,+6 토벌단의 백색 목걸이,20,1,421420
421427,+7 토벌단의 백색 목걸이,20,1,421420
421428,+8 토벌단의 백색 목걸이,20,1,421420
421429,+9 토벌단의 백색 목걸이,20,1,421420
421440,+0 몰락한 오우거의 목걸이,20,1,421440
421441,+1 몰락한 오우거의 목걸이,20,1,421440
421442,+2 몰락한 오우거의 목걸이,20,1,421440
421443,+3 몰락한 오우거의 목걸이,20,1,421440
421444,+4 몰락한 오우거의 목걸이,20,1,421440
421445,+5 몰락한 오우거의 목걸이,20,1,421440
421446,+6 몰락한 오우거의 목걸이,20,1,421440
421447,+7 몰락한 오우거의 목걸이,20,1,421440
421448,+8 몰락한 오우거의 목걸이,20,1,421440
421449,+9 몰락한 오우거의 목걸이,20,1,421440
421460,+0 몰락한 오우거의 흑색 목걸이,20,1,421460
421461,+1 몰락한 오우거의 흑색 목걸이,20,1,421460
421462,+2 몰락한 오우거의 흑색 목걸이,20,1,421460
421463,+3 몰락한 오우거의 흑색 목걸이,20,1,421460
421464,+4 몰락한 오우거의 흑색 목걸이,20,1,421460
421465,+5 몰락한 오우거의 흑색 목걸이,20,1,421460
421466,+6 몰락한 오우거의 흑색 목걸이,20,1,421460
421467,+7 몰락한 오우거의 흑색 목걸이,20,1,421460
421468,+8 몰락한 오우거의 흑색 목걸이,20,1,421460
421469,+9 몰락한 오우거의 흑색 목걸이,20,1,421460
421480,+0 몰락한 오우거의 백색 목걸이,20,1,421480
421481,+1 몰락한 오우거의 백색 목걸이,20,1,421480
421482,+2 몰락한 오우거의 백색 목걸이,20,1,421480
421483,+3 몰락한 오우거의 백색 목걸이,20,1,421480
421484,+4 몰락한 오우거의 백색 목걸이,20,1,421480
421485,+5 몰락한 오우거의 백색 목걸이,20,1,421480
421486,+6 몰락한 오우거의 백색 목걸이,20,1,421480
421487,+7 몰락한 오우거의 백색 목걸이,20,1,421480
421488,+8 몰락한 오우거의 백색 목걸이,20,1,421480
421489,+9 몰락한 오우거의 백색 목걸이,20,1,421480
422000,+0 가호의 목걸이,20,2,422000
422001,+1 가호의 목걸이,20,2,422000
422002,+2 가호의 목걸이,20,2,422000
422003,+3 가호의 목걸이,20,2,422000
422004,+4 가호의 목걸이,20,2,422000
422005,+5 가호의 목걸이,20,2,422000
422006,+6 가호의 목걸이,20,2,422000
422007,+7 가호의 목걸이,20,2,422000
422008,+8 가호의 목걸이,20,2,422000
422009,+9 가호의 목걸이,20,2,422000
422020,+0 향상된 빛의 목걸이,20,2,422020
422021,+1 향상된 빛의 목걸이,20,2,422020
422022,+2 향상된 빛의 목걸이,20,2,422020
422023,+3 향상된 빛의 목걸이,20,2,422020
422024,+4 향상된 빛의 목걸이,20,2,422020
422025,+5 향상된 빛의 목걸이,20,2,422020
422026,+6 향상된 빛의 목걸이,20,2,422020
422027,+7 향상된 빛의 목걸이,20,2,422020
422028,+8 향상된 빛의 목걸이,20,2,422020
422029,+9 향상된 빛의 목걸이,20,2,422020
422040,+0 향상된 자연의 목걸이,20,2,422040
422041,+1 향상된 자연의 목걸이,20,2,422040
422042,+2 향상된 자연의 목걸이,20,2,422040
422043,+3 향상된 자연의 목걸이,20,2,422040
422044,+4 향상된 자연의 목걸이,20,2,422040
422045,+5 향상된 자연의 목걸이,20,2,422040
422046,+6 향상된 자연의 목걸이,20,2,422040
422047,+7 향상된 자연의 목걸이,20,2,422040
422048,+8 향상된 자연의 목걸이,20,2,422040
422049,+9 향상된 자연의 목걸이,20,2,422040
422060,+0 빛나는 힘의 목걸이,20,2,422060
422061,+1 빛나는 힘의 목걸이,20,2,422060
422062,+2 빛나는 힘의 목걸이,20,2,422060
422063,+3 빛나는 힘의 목걸이,20,2,422060
422064,+4 빛나는 힘의 목걸이,20,2,422060
422065,+5 빛나는 힘의 목걸이,20,2,422060
422066,+6 빛나는 힘의 목걸이,20,2,422060
422067,+7 빛나는 힘의 목걸이,20,2,422060
422068,+8 빛나는 힘의 목걸이,20,2,422060
422069,+9 빛나는 힘의 목걸이,20,2,422060
422080,+0 빛나는 민첩의 목걸이,20,2,422080
422081,+1 빛나는 민첩의 목걸이,20,2,422080
422082,+2 빛나는 민첩의 목걸이,20,2,422080
422083,+3 빛나는 민첩의 목걸이,20,2,422080
422084,+4 빛나는 민첩의 목걸이,20,2,422080
422085,+5 빛나는 민첩의 목걸이,20,2,422080
422086,+6 빛나는 민첩의 목걸이,20,2,422080
422087,+7 빛나는 민첩의 목걸이,20,2,422080
422088,+8 빛나는 민첩의 목걸이,20,2,422080
422089,+9 빛나는 민첩의 목걸이,20,2,422080
422100,+0 빛나는 지능의 목걸이,20,2,422100
422101,+1 빛나는 지능의 목걸이,20,2,422100
422102,+2 빛나는 지능의 목걸이,20,2,422100
422103,+3 빛나는 지능의 목걸이,20,2,422100
422104,+4 빛나는 지능의 목걸이,20,2,422100
422105,+5 빛나는 지능의 목걸이,20,2,422100
422106,+6 빛나는 지능의 목걸이,20,2,422100
422107,+7 빛나는 지능의 목걸이,20,2,422100
422108,+8 빛나는 지능의 목걸이,20,2,422100
422109,+9 빛나는 지능의 목걸이,20,2,422100
422120,+0 향상된 이크론 목걸이,20,2,422120
422121,+1 향상된 이크론 목걸이,20,2,422120
422122,+2 향상된 이크론 목걸이,20,2,422120
422123,+3 향상된 이크론 목걸이,20,2,422120
422124,+4 향상된 이크론 목걸이,20,2,422120
422125,+5 향상된 이크론 목걸이,20,2,422120
422126,+6 향상된 이크론 목걸이,20,2,422120
422127,+7 향상된 이크론 목걸이,20,2,422120
422128,+8 향상된 이크론 목걸이,20,2,422120
422129,+9 향상된 이크론 목걸이,20,2,422120
422140,+0 안정된 이크론 목걸이,20,2,422140
422141,+1 안정된 이크론 목걸이,20,2,422140
422142,+2 안정된 이크론 목걸이,20,2,422140
422143,+3 안정된 이크론 목걸이,20,2,422140
422144,+4 안정된 이크론 목걸이,20,2,422140
422145,+5 안정된 이크론 목걸이,20,2,422140
422146,+6 안정된 이크론 목걸이,20,2,422140
422147,+7 안정된 이크론 목걸이,20,2,422140
422148,+8 안정된 이크론 목걸이,20,2,422140
422149,+9 안정된 이크론 목걸이,20,2,422140
422160,+0 정련된 이크론 목걸이,20,2,422160
422161,+1 정련된 이크론 목걸이,20,2,422160
422162,+2 정련된 이크론 목걸이,20,2,422160
422163,+3 정련된 이크론 목걸이,20,2,422160
422164,+4 정련된 이크론 목걸이,20,2,422160
422165,+5 정련된 이크론 목걸이,20,2,422160
422166,+6 정련된 이크론 목걸이,20,2,422160
422167,+7 정련된 이크론 목걸이,20,2,422160
422168,+8 정련된 이크론 목걸이,20,2,422160
422169,+9 정련된 이크론 목걸이,20,2,422160
422180,+0 향상된 대지의 목걸이,20,2,422180
422181,+1 향상된 대지의 목걸이,20,2,422180
422182,+2 향상된 대지의 목걸이,20,2,422180
422183,+3 향상된 대지의 목걸이,20,2,422180
422184,+4 향상된 대지의 목걸이,20,2,422180
422185,+5 향상된 대지의 목걸이,20,2,422180
422186,+6 향상된 대지의 목걸이,20,2,422180
422187,+7 향상된 대지의 목걸이,20,2,422180
422188,+8 향상된 대지의 목걸이,20,2,422180
422189,+9 향상된 대지의 목걸이,20,2,422180
422200,+0 빛나는 대해의 힘 목걸이,20,2,422200
422201,+1 빛나는 대해의 힘 목걸이,20,2,422200
422202,+2 빛나는 대해의 힘 목걸이,20,2,422200
422203,+3 빛나는 대해의 힘 목걸이,20,2,422200
422204,+4 빛나는 대해의 힘 목걸이,20,2,422200
422205,+5 빛나는 대해의 힘 목걸이,20,2,422200
422206,+6 빛나는 대해의 힘 목걸이,20,2,422200
422207,+7 빛나는 대해의 힘 목걸이,20,2,422200
422208,+8 빛나는 대해의 힘 목걸이,20,2,422200
422209,+9 빛나는 대해의 힘 목걸이,20,2,422200
422220,+0 빛나는 대해의 민첩 목걸이,20,2,422220
422221,+1 빛나는 대해의 민첩 목걸이,20,2,422220
422222,+2 빛나는 대해의 민첩 목걸이,20,2,422220
422223,+3 빛나는 대해의 민첩 목걸이,20,2,422220
422224,+4 빛나는 대해의 민첩 목걸이,20,2,422220
422225,+5 빛나는 대해의 민첩 목걸이,20,2,422220
