mID,mName
501050,수호자의 희귀 무기 상자
501051,수호자의 희귀 방어구 상자
501052,수호자의 희귀 장신구 상자
502001,[푸리에 도감] 고급 장비 상자
502002,[푸리에 도감] 최고급 장비 상자
502003,[블랙랜드 초급 도감] 고급 장비 상자
502004,[블랙랜드 초급 도감] 최고급 장비 상자
502005,[블랙랜드 중급 도감] 고급 장비 상자
502006,[블랙랜드 중급 도감] 최고급 장비 상자
502007,[바이런 초급 도감] 고급 장비 상자
502008,[바이런 초급 도감] 최고급 장비 상자
502009,[바이런 중급 도감] 고급 장비 상자
502010,[바이런 중급 도감] 최고급 장비 상자
502011,[로덴 초급 도감] 고급 장비 상자
502012,[로덴 초급 도감] 최고급 장비 상자
502013,[로덴 중급 도감] 고급 장비 상자
502014,[로덴 중급 도감] 최고급 장비 상자
502500,점검 보상 상자
502501,연장 보상 상자 Ⅰ
502502,연장 보상 상자 Ⅱ
502503,연장 보상 상자 Ⅲ
502504,연장 보상 상자 Ⅳ
502505,연장 보상 상자 Ⅴ
502506,연장 보상 상자 Ⅵ
502507,연장 보상 상자 Ⅶ
502601,1레벨 상시 패키지
502602,30레벨 상시 패키지
502603,55레벨 상시 패키지
502611,1레벨 신규 패키지
502612,30레벨 신규 패키지
502613,55레벨 신규 패키지
502621,레벨 달성 패키지 1레벨 상자
502622,레벨 달성 패키지 30레벨 상자
502623,레벨 달성 패키지 55레벨 상자
502631,수호의 팔찌 패키지 상자
502632,수호의 팔찌 보너스 상자
502633,파괴의 가면 패키지 상자
502634,파괴의 가면 보너스 상자
502635,수호의 팔찌 패키지 10+1 상자
502636,파괴의 가면 패키지 10+1 상자
502637,강화된 수호의 팔찌 상자
502638,강화된 파괴의 가면 상자
502639,특별한 수호의 팔찌 패키지 상자
502640,특별한 파괴의 가면 패키지 상자
502650,경험치 증폭제 20% 10개 상자
502651,경험치 증폭제 10% 10개 상자
502652,상급 전투력 상승 주문서 10개 상자
502653,상급 회복의 마법 주문서 10개 상자
502654,상급 아드레날린 증폭 포션 10개 상자
502655,강화된 생명의 금관 상자
502656,강화된 숙련의 나팔 상자
502657,강화된 영혼의 부적 상자
502658,강화된 극복의 성배 상자
502701,1레벨 신규 패키지
502702,30레벨 신규 패키지
502703,55레벨 신규 패키지
502721,1레벨 상시 패키지
502722,30레벨 상시 패키지
502723,55레벨 상시 패키지
502724,65레벨 상시 패키지
502725,70레벨 상시 패키지
502726,75레벨 상시 패키지
502727,80레벨 상시 패키지
502728,85레벨 상시 패키지
502729,90레벨 상시 패키지
502800,환영의 결정 상자[뽑기권]
502801,환영의 결정 상자[매터리얼]
502802,환영의 결정 상자[비급서]
502803,환영의 결정 상자[스킬북]
503001,수호의 팔찌 전리품 상자
503002,파괴의 가면 전리품 상자
503003,생명의 금관 전리품 상자
503004,숙련의 나팔 전리품 상자
503005,극복의 성배 전리품 상자
503006,영혼의 부적 전리품 상자
503007,영웅 변신 스크롤 상자
503008,전투 지원 상자
503009,현자의 비급서 조각 상자
504000,하드히트 마법서[상점]
504001,파워브레이크 마법서[상점]
504002,페인킬러 마법서[상점]
504003,(삭제예정)랜드 히트 마법서[상점]
504004,버서크 마법서[상점]
504005,매직 이뮤니티 마법서[상점]
504006,앤듀랜스 마법서[상점]
504007,최후의 저항 마법서[상점]
504008,아머 크러쉬 마법서[상점]
504100,에임드 샷 마법서[상점]
504101,소닉 베리어 마법서[상점]
504102,이그나이트 샷 마법서[상점]
504103,부스트 마법서[상점]
504104,아머 브레이크 마법서[상점]
504105,트리플 어택 마법서[상점]
504106,포지션 락 마법서[상점]
504107,웨폰 마스터리 마법서[상점]
504200,소울 스트라이크 마법서[상점]
504201,멘탈 포스 마법서[상점]
504202,포이즌 클라우드 마법서[상점]
504203,파티 힐 마법서[상점]
504204,익스체인지 블러드 마법서[상점]
504205,마나 실드 마법서[상점]
504206,웹 마법서[상점]
504207,디스펠 매직 마법서[상점]
504210,마나게더 마법서[상점]
504211,블레스[마법] 마법서[상점]
504212,아이스 스톰 마법서[상점]
504213,라이트닝 콜 마법서[상점]
504214,플레임 스트라이크 마법서[상점]
504215,커버링 마법서[상점]
504220,둠 터치 마법서[상점]
504221,블레스[마검] 마법서[상점]
504222,커즈 마법서[상점]
504223,소드마스터 마법서[상점]
504224,마나 컨버젼 마법서[상점]
504225,데스퍼레이트 마법서[상점]
504300,모탈 블로우 마법서[상점]
504301,덱스터리티 마법서[상점]
504302,베놈 마법서[상점]
504303,스캠퍼 마법서[상점]
504304,스운 마법서[상점]
504305,이베이전 마법서[상점]
504306,포이즌 블로우 마법서[상점]
504307,인비지빌리티 마법서[상점]
504308,트리플 크러쉬 마법서[상점]
504309,불멸[상점]
504900,마나 리제네레이션 마법서[상점]
504901,헤이스트 마법서[상점]
504902,스톤 스킨 마법서[상점]
504903,웨이트 익스텐션 마법서[상점]
504904,큐어 포이즌 마법서[상점]
504905,텔레포트 마법서[상점]
505001,인크리즈 파워 마법서[상점]
505002,인크리즈 인튜이션 마법서[상점]
505101,밀리 웨폰 컨트롤 마법서[상점]
505102,레인지 웨폰 컨트롤 마법서[상점]
505103,매직 컨트롤 마법서[상점]
505104,디펜스 컨트롤 마법서[상점]
505201,익스퍼트 나이트 마법서[상점]
505202,익스퍼트 아처 마법서[상점]
505203,익스퍼트 위저드 마법서[상점]
505301,식스 센스 마법서[상점]
505302,어드밴스드 디펜스 마법서[상점]
505303,밸런스 업 마법서[상점]
505304,아이즈 오브 마인드 마법서[상점]
600000,(삭제 예정)최상급 장비 상자
600001,(삭제 예정)매터리얼 상자
600002,(삭제 예정)최상급 매터리얼 상자
600003,(삭제 예정)봉인된 무기 강화 주문서
600004,(삭제 예정)봉인된 방어구 강화 주문서
600008,신뢰의 유피테르 계약서[2분]
600009,신뢰의 유피테르 계약서[4분]
600010,신뢰의 유피테르 계약서[7분]
600011,찬란한 유피테르의 계약서[30일]
600012,[테스트] 유피테르의 기운
600013,찬란한 유피테르의 계약서[1일]
600014,찬란한 유피테르의 계약서[7일]
600015,찬란한 유피테르의 계약서[15일]
600016,찬란한 유피테르의 계약서[30일]
600017,빛나는 유피테르의 계약서[1시간]
600018,빛나는 유피테르의 계약서[2시간]
600019,빛나는 유피테르의 계약서[3시간]
600020,신뢰의 유피테르 계약서[10분]
600021,빛나는 유피테르의 계약서[5시간]
600022,빛나는 유피테르의 계약서[10시간]
600023,빛나는 유피테르의 계약서[12시간]
600108,신뢰의 유피테르 사냥 계약서[2분]
600109,신뢰의 유피테르 사냥 계약서[4분]
600110,신뢰의 유피테르 사냥 계약서[7분]
600111,찬란한 유피테르 사냥 계약서[30일]
600113,찬란한 유피테르 사냥  계약서[1일]
600114,찬란한 유피테르 사냥  계약서[7일]
600115,찬란한 유피테르 사냥  계약서[15일]
600116,찬란한 유피테르 사냥  계약서[30일]
600117,빛나는 유피테르 사냥  계약서[1시간]
600118,빛나는 유피테르 사냥  계약서[2시간]
600119,빛나는 유피테르 사냥  계약서[3시간]
600120,신뢰의 유피테르 사냥 계약서[10분]
600121,빛나는 유피테르 사냥  계약서[5시간]
600122,빛나는 유피테르 사냥  계약서[10시간]
600123,빛나는 유피테르 사냥  계약서[12시간]
600208,신뢰의 유피테르 성장 계약서[2분]
600209,신뢰의 유피테르 성장 계약서[4분]
600210,신뢰의 유피테르 성장 계약서[7분]
600211,찬란한 유피테르 성장 계약서[30일]
600213,찬란한 유피테르 성장 계약서[1일]
600214,찬란한 유피테르 성장 계약서[7일]
600215,찬란한 유피테르 성장 계약서[15일]
600216,찬란한 유피테르 성장 계약서[30일]
600217,빛나는 유피테르 성장 계약서[1시간]
600218,빛나는 유피테르 성장 계약서[2시간]
600219,빛나는 유피테르 성장 계약서[3시간]
600220,신뢰의 유피테르 성장 계약서[10분]
600221,빛나는 유피테르 성장 계약서[5시간]
600222,빛나는 유피테르 성장 계약서[10시간]
600223,빛나는 유피테르 성장 계약서[12시간]
630000,상급 변신 뽑기권
630001,상급 변신 뽑기권[11회]
630002,일반 변신 뽑기권[로얄상점]
630003,상급 변신 뽑기권[로얄상점]
630004,일반 변신 뽑기권
630005,상급 변신 뽑기권
630011,일반 변신 확정 뽑기권
630012,고급 변신 확정 뽑기권
630013,희귀 변신 확정 뽑기권
630014,영웅 변신 확정 뽑기권
630020,영웅 변신 확정 뽑기권[이벤트]
630204,전설~초월 변신 뽑기권
630205,영웅~전설 변신 뽑기권
630206,희귀~영웅 변신 뽑기권
630207,고급~희귀 변신 뽑기권
630300,최상급 변신 뽑기권
630301,최상급 변신 뽑기권[11회]
660000,상급 서번트 뽑기권
660001,상급 서번트 뽑기권[11회]
660002,일반 서번트 뽑기권[로얄상점]
660003,상급 서번트 뽑기권[로얄상점]
660004,일반 서번트 뽑기권
660005,상급 서번트 뽑기권
660011,일반 서번트 확정 뽑기권
660012,고급 서번트 확정 뽑기권
660013,희귀 서번트 확정 뽑기권
660014,영웅 서번트 확정 뽑기권
660020,영웅 서번트 확정 뽑기권[이벤트]
660022,고급 서번트 확정 뽑기권[이벤트]
660204,전설~초월 서번트 뽑기권
660205,영웅~전설 서번트 뽑기권
660206,희귀~영웅 서번트 뽑기권
660207,고급~희귀 서번트 뽑기권
660300,최상급 서번트 뽑기권
660301,최상급 서번트 뽑기권[11회]
690000,[TEST]변신 뽑기권
690001,[TEST]서번트 뽑기권
690002,[TEST]스킬북 상자
690003,[TEST]유피테르 부스트
690004,[TEST]변신 뽑기권[110회]
690005,[TEST]서번트 뽑기권[110회]
690006,[TEST]희귀 매터리얼 세트 상자
690007,50레벨 Test상자[공통]
690008,65레벨 Test상자[공통]
690009,50레벨 Test상자[나이트]
690010,65레벨 Test상자[나이트]
690011,50레벨 Test상자[아처]
690012,65레벨 Test상자[아처]
690013,50레벨 Test상자[위저드]
690014,65레벨 Test상자[위저드]
690015,[테스트]영혼석1
690016,[테스트]영혼석2
690017,[테스트]영혼석3
690018,[테스트]영혼석4
700000,푸리에 의뢰소 스크롤 [귀속]
700001,푸리에 의뢰소 스크롤
700002,블랙랜드 초급 의뢰소 스크롤 [귀속]
700003,블랙랜드 초급 의뢰소 스크롤
700004,블랙랜드 중급 의뢰소 스크롤 [귀속]
700005,블랙랜드 중급 의뢰소 스크롤
700006,바이런 초급 의뢰소 스크롤 [귀속]
700007,바이런 초급 의뢰소 스크롤
700008,바이런 중급 의뢰소 스크롤 [귀속]
700009,바이런 중급 의뢰소 스크롤
700010,로덴 초급 의뢰소 스크롤 [귀속]
700011,로덴 초급 의뢰소 스크롤
700012,로덴 중급 의뢰소 스크롤 [귀속]
700013,로덴 중급 의뢰소 스크롤
700014,푸리에 의뢰소 스크롤 [귀속]
700015,푸리에 의뢰소 스크롤
700016,블랙랜드 초급 의뢰소 스크롤 [귀속]
700017,블랙랜드 초급 의뢰소 스크롤
700018,블랙랜드 중급 의뢰소 스크롤 [귀속]
700019,블랙랜드 중급 의뢰소 스크롤
700020,바이런 초급 의뢰소 스크롤 [귀속]
700021,바이런 초급 의뢰소 스크롤
700022,바이런 중급 의뢰소 스크롤 [귀속]
700023,바이런 중급 의뢰소 스크롤
700024,로덴 초급 의뢰소 스크롤 [귀속]
700025,로덴 초급 의뢰소 스크롤
700026,로덴 중급 의뢰소 스크롤 [귀속]
700027,로덴 중급 의뢰소 스크롤
700028,의뢰소 스크롤 - 골드 [상점]
700029,의뢰소 스크롤 - 골드
700030,의뢰소 스크롤 - 명예 코인 [상점]
700031,의뢰소 스크롤 - 명예 코인
700032,의뢰소 스크롤 - 로얄 코인 [상점]
700033,의뢰소 스크롤 - 로얄 코인
700034,의뢰소 스크롤 - 길드 코인 [상점]
700035,의뢰소 스크롤 - 길드 코인
700036,의뢰소 스크롤 - 조각서
700037,LV40 성장 의뢰소 스크롤[이벤트]
700038,LV41 성장 의뢰소 스크롤[이벤트]
700039,LV42 성장 의뢰소 스크롤[이벤트]
700040,LV43 성장 의뢰소 스크롤[이벤트]
700041,LV44 성장 의뢰소 스크롤[이벤트]
700042,LV45 성장 의뢰소 스크롤[이벤트]
700043,LV46 성장 의뢰소 스크롤[이벤트]
700044,LV47 성장 의뢰소 스크롤[이벤트]
700045,LV48 성장 의뢰소 스크롤[이벤트]
700046,LV49 성장 의뢰소 스크롤[이벤트]
700047,산타걸의 이벤트 스크롤 - X
700048,산타걸의 이벤트 스크롤 - M
700049,산타걸의 이벤트 스크롤 - A
700050,산타걸의 이벤트 스크롤 - S
700051,화염의 동굴 3층 의뢰소 스크롤[상점]
700052,왕의 무덤 4층 의뢰소 스크롤[상점]
700053,딱정벌레 구덩이 4층 의뢰소 스크롤[상점]
700054,에르테스 내부 의뢰소 스크롤[상점]
700055,메테오스의 탑 1층 의뢰소 스크롤[상점]
700056,메테오스의 탑 2층 의뢰소 스크롤[상점]
700057,화염의 동굴 3층 의뢰소 스크롤
700058,왕의 무덤 4층 의뢰소 스크롤
700059,딱정벌레 구덩이 4층 의뢰소 스크롤
700060,에르테스 내부 의뢰소 스크롤
700061,메테오스의 탑 1층 의뢰소 스크롤
700062,메테오스의 탑 2층 의뢰소 스크롤
700063,메테오스의 탑 3층 의뢰소 스크롤[상점]
700064,메테오스의 탑 3층 의뢰소 스크롤
700065,언데드 던전 3층 의뢰소 스크롤[상점]
700066,언데드 던전 3층 의뢰소 스크롤
700067,버닝 스크롤 Lv30[이벤트]
700068,버닝 스크롤 Lv35[이벤트]
700069,버닝 스크롤 Lv40[이벤트]
700070,버닝 스크롤 Lv43[이벤트]
700071,버닝 스크롤 Lv46[이벤트]
700072,버닝 스크롤 Lv49[이벤트]
700073,버닝 스크롤 Lv50[이벤트]
700074,버닝 스크롤 Lv52[이벤트]
700075,버닝 스크롤 Lv54[이벤트]
700076,버닝 스크롤 Lv56[이벤트]
700077,버닝 스크롤 Lv57[이벤트]
700078,버닝 스크롤 Lv58[이벤트]
700079,버닝 스크롤 Lv59[이벤트]
700080,일루미나 변질된 늪 의뢰소 스크롤
700081,일루미나 변질된 늪 의뢰소 스크롤[상점]
700082,황천의 일루미나 의뢰소 스크롤
700083,황천의 일루미나 의뢰소 스크롤[상점]
700084,1주년 코인 미션 스크롤
700085,메테오스의 탑 4층 의뢰소 스크롤
700086,원시해적의 동굴 2층 의뢰소 스크롤
700087,발레포르 던전 2층 의뢰소 스크롤
700088,영웅의 의뢰소 스크롤 상자[이벤트]
700089,메테오스의 탑 5층 의뢰소 스크롤
710001,하드코어 - 영웅의 힘
710002,하드코어 - 영웅의 분노
710003,하드코어 - 영웅의 용기
800001,[T]근접공격형1 PVP
800002,[T]근접공격형2 PVP
800003,[T]근접공격형3 PVP
800004,[T]근접공격형4 PVP
800005,[T]근접공격형5 PVP
800006,[T]근접공격&명중형1 PVP
800007,[T]근접공격&명중형2 PVP
800008,[T]근접공격&명중형3 PVP
800009,[T]근접공격&명중형4 PVP
800010,[T]근접공격&명중형5 PVP
800011,[T]근접명중형1 PVP
800012,[T]근접명중형2 PVP
800013,[T]근접명중형3 PVP
800014,[T]근접명중형4 PVP
800015,[T]근접명중형5 PVP
800016,[T]근접공격형1 크리처
800017,[T]근접공격형2 크리처
800018,[T]근접공격형3 크리처
800019,[T]근접공격형4 크리처
800020,[T]근접공격형5 크리처
800021,[T]근접공격&명중형1 크리처
800022,[T]근접공격&명중형2 크리처
800023,[T]근접공격&명중형3 크리처
800024,[T]근접공격&명중형4 크리처
800025,[T]근접공격&명중형5 크리처
800026,[T]근접명중형1 크리처
800027,[T]근접명중형2 크리처
800028,[T]근접명중형3 크리처
800029,[T]근접명중형4 크리처
800030,[T]근접명중형5 크리처
800031,[T]근접공격형1 언데드
800032,[T]근접공격형2 언데드
800033,[T]근접공격형3 언데드
800034,[T]근접공격형4 언데드
800035,[T]근접공격형5 언데드
800036,[T]근접공격&명중형1 언데드
800037,[T]근접공격&명중형2 언데드
800038,[T]근접공격&명중형3 언데드
800039,[T]근접공격&명중형4 언데드
800040,[T]근접공격&명중형5 언데드
800041,[T]치명타확률형1% 언데드
800042,[T]치명타확률형1.5% 언데드
800043,[T]치명타확률2% 언데드
800044,[T]치명타확률형2.5% 언데드
800045,[T]치명타확률형3% 언데드
800046,[T]근접명중형1 언데드
800047,[T]근접명중형2 언데드
800048,[T]근접명중형3 언데드
800049,[T]근접명중형4 언데드
800050,[T]근접명중형5 언데드
800051,[T]근접공격형1 데몬
800052,[T]근접공격형2 데몬
800053,[T]근접공격형3 데몬
800054,[T]근접공격형4 데몬
800055,[T]근접공격형5 데몬
800056,[T]근접공격&명중형1 데몬
800057,[T]근접공격&명중형2 데몬
800058,[T]근접공격&명중형3 데몬
800059,[T]근접공격&명중형4 데몬
800060,[T]근접공격&명중형5 데몬
800061,[T]근접명중형1 데몬
800062,[T]근접명중형2 데몬
800063,[T]근접명중형3 데몬
800064,[T]근접명중형4 데몬
800065,[T]근접명중형5 데몬
800066,[T]근접공격형1 보스
800067,[T]근접공격형2 보스
800068,[T]근접공격형3 보스
800069,[T]근접공격형4 보스
800070,[T]근접공격형5 보스
800071,[T]근접공격&명중형1 보스
800072,[T]근접공격&명중형2 보스
800073,[T]근접공격&명중형3 보스
800074,[T]근접공격&명중형4 보스
800075,[T]근접공격&명중형5 보스
800076,[T]근접명중형1 보스
800077,[T]근접명중형2 보스
800078,[T]근접명중형3 보스
800079,[T]근접명중형4 보스
800080,[T]근접명중형5 보스
800081,[T]원거리공격형1 PVP
800082,[T]원거리공격형2 PVP
800083,[T]원거리공격형3 PVP
800084,[T]원거리공격형4 PVP
800085,[T]원거리공격형5 PVP
800086,[T]원거리공격&명중형1 PVP
800087,[T]원거리공격&명중형2 PVP
800088,[T]원거리공격&명중형3 PVP
800089,[T]원거리공격&명중형4 PVP
800090,[T]원거리공격&명중형5 PVP
800091,[T]원거리공격&치명타율1 PVP
800092,[T]원거리공격&치명타율2 PVP
800093,[T]원거리공격&치명타율3 PVP
800094,[T]원거리공격&치명타율4 PVP
800095,[T]원거리공격&치명타율5 PVP
800096,[T]원거리명중형1 PVP
800097,[T]원거리명중형2 PVP
800098,[T]원거리명중형3 PVP
800099,[T]원거리명중형4 PVP
800100,[T]원거리명중형5 PVP
800101,[T]원거리공격형1 크리처
800102,[T]원거리공격형2 크리처
800103,[T]원거리공격형3 크리처
800104,[T]원거리공격형4 크리처
800105,[T]원거리공격형5 크리처
800106,[T]원거리공격&명중형1 크리처
800107,[T]원거리공격&명중형2 크리처
800108,[T]원거리공격&명중형3 크리처
800109,[T]원거리공격&명중형4 크리처
800110,[T]원거리공격&명중형5 크리처
800111,[T]원거리명중형1 크리처
800112,[T]원거리명중형2 크리처
800113,[T]원거리명중형3 크리처
800114,[T]원거리명중형4 크리처
800115,[T]원거리명중형5 크리처
800116,[T]원거리공격형1 언데드
800117,[T]원거리공격형2 언데드
800118,[T]원거리공격형3 언데드
800119,[T]원거리공격형4 언데드
800120,[T]원거리공격형5 언데드
800121,[T]원거리공격&명중형1 언데드
800122,[T]원거리공격&명중형2 언데드
800123,[T]원거리공격&명중형3 언데드
800124,[T]원거리공격&명중형4 언데드
800125,[T]원거리공격&명중형5 언데드
800126,[T]원거리명중형1 언데드
800127,[T]원거리명중형2 언데드
800128,[T]원거리명중형3 언데드
800129,[T]원거리명중형4 언데드
800130,[T]원거리명중형5 언데드
800131,[T]원거리공격형1 데몬
800132,[T]원거리공격형2 데몬
800133,[T]원거리공격형3 데몬
800134,[T]원거리공격형4 데몬
800135,[T]원거리공격형5 데몬
800136,[T]원거리공격&명중형1 데몬
800137,[T]원거리공격&명중형2 데몬
800138,[T]원거리공격&명중형3 데몬
800139,[T]원거리공격&명중형4 데몬
800140,[T]원거리공격&명중형5 데몬
800141,[T]원거리명중형1 데몬
800142,[T]원거리명중형2 데몬
800143,[T]원거리명중형3 데몬
800144,[T]원거리명중형4 데몬
800145,[T]원거리명중형5 데몬
800146,[T]원거리공격형1 보스
800147,[T]원거리공격형2 보스
800148,[T]원거리공격형3 보스
800149,[T]원거리공격형4 보스
800150,[T]원거리공격형5 보스
800151,[T]원거리공격&명중형1 보스
800152,[T]원거리공격&명중형2 보스
800153,[T]원거리공격&명중형3 보스
800154,[T]원거리공격&명중형4 보스
800155,[T]원거리공격&명중형5 보스
800156,[T]원거리공격&치명타율1 보스
800157,[T]원거리공격&치명타율2 보스
800158,[T]원거리공격&치명타율3 보스
800159,[T]원거리공격&치명타율4 보스
800160,[T]원거리공격&치명타율5 보스
800161,[T]원거리명중형1 보스
800162,[T]원거리명중형2 보스
800163,[T]원거리명중형3 보스
800164,[T]원거리명중형4 보스
800165,[T]원거리명중형5 보스
800166,[T]마법공격형1 PVP
800167,[T]마법공격형2 PVP
800168,[T]마법공격형3 PVP
800169,[T]마법공격형4 PVP
800170,[T]마법공격형5 PVP
800171,[T]마법공격&명중형1 PVP
800172,[T]마법공격&명중형2 PVP
800173,[T]마법공격&명중형3 PVP
800174,[T]마법공격&명중형4 PVP
800175,[T]마법공격&명중형5 PVP
800176,[T]마법명중형1 PVP
800177,[T]마법명중형2 PVP
800178,[T]마법명중형3 PVP
800179,[T]마법명중형4 PVP
800180,[T]마법명중형5 PVP
800181,[T]마법공격형1 크리처
800182,[T]마법공격형2 크리처
800183,[T]마법공격형3 크리처
800184,[T]마법공격형4 크리처
800185,[T]마법공격형5 크리처
800186,[T]마법공격&명중형1 크리처
800187,[T]마법공격&명중형2 크리처
800188,[T]마법공격&명중형3 크리처
800189,[T]마법공격&명중형4 크리처
800190,[T]마법공격&명중형5 크리처
800191,[T]마법명중형1 크리처
800192,[T]마법명중형2 크리처
800193,[T]마법명중형3 크리처
800194,[T]마법명중형4 크리처
800195,[T]마법명중형5 크리처
800196,[T]마법공격형1 언데드
800197,[T]마법공격형2 언데드
800198,[T]마법공격형3 언데드
800199,[T]마법공격형4 언데드
800200,[T]마법공격형5 언데드
800201,[T]마법공격&명중형1 언데드
800202,[T]마법공격&명중형2 언데드
800203,[T]마법공격&명중형3 언데드
800204,[T]마법공격&명중형4 언데드
800205,[T]마법공격&명중형5 언데드
800206,[T]마법명중형1 언데드
800207,[T]마법명중형2 언데드
800208,[T]마법명중형3 언데드
800209,[T]마법명중형4 언데드
800210,[T]마법명중형5 언데드
800211,[T]마법공격형1 데몬
800212,[T]마법공격형2 데몬
800213,[T]마법공격형3 데몬
800214,[T]마법공격형4 데몬
800215,[T]마법공격형5 데몬
800216,[T]마법공격&명중형1 데몬
800217,[T]마법공격&명중형2 데몬
800218,[T]마법공격&명중형3 데몬
800219,[T]마법공격&명중형4 데몬
800220,[T]마법공격&명중형5 데몬
800221,[T]마법명중형1 데몬
800222,[T]마법명중형2 데몬
800223,[T]마법명중형3 데몬
800224,[T]마법명중형4 데몬
800225,[T]마법명중형5 데몬
800226,[T]마법공격형1 보스
800227,[T]마법공격형2 보스
800228,[T]마법공격형3 보스
800229,[T]마법공격형4 보스
800230,[T]마법공격형5 보스
800231,[T]마법공격&명중형1 보스
800232,[T]마법공격&명중형2 보스
800233,[T]마법공격&명중형3 보스
800234,[T]마법공격&명중형4 보스
800235,[T]마법공격&명중형5 보스
800236,[T]마법명중형1 보스
800237,[T]마법명중형2 보스
800238,[T]마법명중형3 보스
800239,[T]마법명중형4 보스
800240,[T]마법명중형5 보스
810001,[T]물리방어형1 PVP
810002,[T]물리방어형2 PVP
810003,[T]물리방어형3 PVP
810004,[T]물리방어형4 PVP
810005,[T]물리방어형5 PVP
810006,[T]물리피해감소형1 PVP
810007,[T]물리피해감소형2 PVP
810008,[T]물리피해감소형3 PVP
810009,[T]물리피해감소형4 PVP
810010,[T]물리피해감소형5 PVP
810011,[T]물리방어&피해감소형1 PVP
810012,[T]물리방어&피해감소형2 PVP
810013,[T]물리방어&피해감소형3 PVP
810014,[T]물리방어&피해감소형4 PVP
810015,[T]물리방어&피해감소형5 PVP
810016,[T]치명타방어형1 PVP
810017,[T]치명타방어형2 PVP
810018,[T]치명타방어형3 PVP
810019,[T]치명타방어형4 PVP
810020,[T]치명타방어형5 PVP
810021,[T]치명타방어&피해감소형1 PVP
810022,[T]치명타방어&피해감소형2 PVP
810023,[T]치명타방어&피해감소형3 PVP
810024,[T]치명타방어&피해감소형4 PVP
810025,[T]치명타방어&피해감소형5 PVP
810026,[T]모든방어형1 PVP
810027,[T]모든방어형2 PVP
810028,[T]모든방어형3 PVP
810029,[T]모든방어형4 PVP
810030,[T]모든방어형5 PVP
810031,[T]치명타피해감소형1 PVP
810032,[T]치명타피해감소형2 PVP
810033,[T]치명타피해감소형3 PVP
810034,[T]치명타피해감소형4 PVP
810035,[T]치명타피해감소형5 PVP
810036,[T]물리방어형1 크리처
810037,[T]물리방어형2 크리처
810038,[T]물리방어형3 크리처
810039,[T]물리방어형4 크리처
810040,[T]물리방어형5 크리처
810041,[T]물리피해감소형1 크리처
810042,[T]물리피해감소형2 크리처
810043,[T]물리피해감소형3 크리처
810044,[T]물리피해감소형4 크리처
810045,[T]물리피해감소형5 크리처
810046,[T]물리방어&피해감소형1 크리처
810047,[T]물리방어&피해감소형2 크리처
810048,[T]물리방어&피해감소형3 크리처
810049,[T]물리방어&피해감소형4 크리처
810050,[T]물리방어&피해감소형5 크리처
810051,[T]치명타방어형1 크리처
810052,[T]치명타방어형2 크리처
810053,[T]치명타방어형3 크리처
810054,[T]치명타방어형4 크리처
810055,[T]치명타방어형5 크리처
810056,[T]치명타방어&피해감소형1 크리처
810057,[T]치명타방어&피해감소형2 크리처
810058,[T]치명타방어&피해감소형3 크리처
810059,[T]치명타방어&피해감소형4 크리처
810060,[T]치명타방어&피해감소형5 크리처
810061,[T]물리방어형1 언데드
810062,[T]물리방어형2 언데드
810063,[T]물리방어형3 언데드
810064,[T]물리방어형4 언데드
810065,[T]물리방어형5 언데드
810066,[T]물리피해감소형1 언데드
810067,[T]물리피해감소형2 언데드
810068,[T]물리피해감소형3 언데드
810069,[T]물리피해감소형4 언데드
810070,[T]물리피해감소형5 언데드
810071,[T]물리방어&피해감소형1 언데드
810072,[T]물리방어&피해감소형2 언데드
810073,[T]물리방어&피해감소형3 언데드
810074,[T]물리방어&피해감소형4 언데드
810075,[T]물리방어&피해감소형5 언데드
810076,[T]치명타방어형1 언데드
810077,[T]치명타방어형2 언데드
810078,[T]치명타방어형3 언데드
810079,[T]치명타방어형4 언데드
810080,[T]치명타방어형5 언데드
810081,[T]치명타방어&피해감소형1 언데드
810082,[T]치명타방어&피해감소형2 언데드
810083,[T]치명타방어&피해감소형3 언데드
810084,[T]치명타방어&피해감소형4 언데드
810085,[T]치명타방어&피해감소형5 언데드
810086,[T]물리방어형1 데몬
810087,[T]물리방어형2 데몬
810088,[T]물리방어형3 데몬
810089,[T]물리방어형4 데몬
810090,[T]물리방어형5 데몬
810091,[T]물리피해감소형1 데몬
810092,[T]물리피해감소형2 데몬
810093,[T]물리피해감소형3 데몬
810094,[T]물리피해감소형4 데몬
810095,[T]물리피해감소형5 데몬
810096,[T]물리방어&피해감소형1 데몬
810097,[T]물리방어&피해감소형2 데몬
810098,[T]물리방어&피해감소형3 데몬
810099,[T]물리방어&피해감소형4 데몬
810100,[T]물리방어&피해감소형5 데몬
810101,[T]치명타방어형1 데몬
810102,[T]치명타방어형2 데몬
810103,[T]치명타방어형3 데몬
810104,[T]치명타방어형4 데몬
810105,[T]치명타방어형5 데몬
810106,[T]치명타방어&피해감소형1 데몬
810107,[T]치명타방어&피해감소형2 데몬
810108,[T]치명타방어&피해감소형3 데몬
810109,[T]치명타방어&피해감소형4 데몬
810110,[T]치명타방어&피해감소형5 데몬
810111,[T]물리방어형1 보스
810112,[T]물리방어형2 보스
810113,[T]물리방어형3 보스
810114,[T]물리방어형4 보스
810115,[T]물리방어형5 보스
810116,[T]물리피해감소형1 보스
810117,[T]물리피해감소형2 보스
810118,[T]물리피해감소형3 보스
